jornada,fecha,puntos_actuales,equipo,liga,entrenador_nuevo,promedio_goles_hechos_antes_de_cambio_entrenador_1_5,promedio_goles_hechos_despues_de_cambio_entrenador_1_5,promedio_goles_recibidos_antes_de_cambio_entrenador_1_5,promedio_goles_recibidos_despues_de_cambio_entrenador_1_5,puntos_hechos_antes_de_cambio_entrenador_1_5,puntos_hechos_despues_de_cambio_entrenador_1_5,porcentaje_victorias_despues_de_cambio_entrenador_1_5,porcentaje_victorias_antes_de_cambio_entrenador_1_5,porcentaje_empates_despues_de_cambio_entrenador_1_5,porcentaje_empates_antes_de_cambio_entrenador_1_5,porcentaje_derrotas_despues_de_cambio_entrenador_1_5,porcentaje_derrotas_antes_de_cambio_entrenador_1_5
1,14-08-2013,3,Newell's Old Boys,primera_division_argentina,Alfredo Berti,1.8,1.8,1.4,0.6,8,11,0.6,0.4,0.4,0.4,0.0,0.2
1,10-08-2014,3,Newell's Old Boys,primera_division_argentina,Gustavo Raggio,1.2,1.8,1.8,1.2,3,11,0.6,0.0,0.4,0.6,0.0,0.4
1,15-02-2015,0,Newell's Old Boys,primera_division_argentina,Américo Gallego,1.4,1.4,1.4,0.8,7,10,0.6,0.4,0.2,0.2,0.2,0.4
15,07-06-2015,20,Newell's Old Boys,primera_division_argentina,Carlos Picerni,1.0,0.0,0.8,4.0,6,0,0.0,0.2,0.0,0.6,1.0,0.2
16,12-07-2015,23,Newell's Old Boys,primera_division_argentina,Lucas Bernardi,0.6,0.6,1.6,0.6,3,5,0.2,0.0,0.4,0.6,0.4,0.4
1,06-02-2016,0,Newell's Old Boys,primera_division_argentina,Juan Vojvoda,1.4,1.75,1.2,2.0,10,3,0.25,0.6,0.0,0.2,0.75,0.2
5,26-02-2016,4,Newell's Old Boys,primera_division_argentina,Diego Osella,1.8,1.2,1.6,1.8,6,4,0.0,0.4,0.8,0.0,0.2,0.6
28,18-06-2017,49,Newell's Old Boys,primera_division_argentina,Juan Vojvoda,1.4,0.6666666666666666,2.4,1.6666666666666667,3,1,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.8
1,29-08-2017,1,Newell's Old Boys,primera_division_argentina,Juan Llop,1.2,0.6,1.8,0.6,4,5,0.2,0.2,0.4,0.2,0.4,0.6
17,26-02-2018,17,Newell's Old Boys,primera_division_argentina,Fabián Garfagnoli,0.8,0.0,1.6,0.0,3,1,0.0,0.2,1.0,0.0,0.0,0.8
18,04-03-2018,17,Newell's Old Boys,primera_division_argentina,Omar De Felippe,0.8,1.0,1.4,0.8,4,7,0.4,0.2,0.2,0.2,0.4,0.6
14,01-12-2018,15,Newell's Old Boys,primera_division_argentina,Héctor Bidoglio,0.8,1.0,0.4,0.2,7,9,0.4,0.4,0.6,0.2,0.0,0.4
1,28-07-2019,3,Newell's Old Boys,primera_division_argentina,Frank Kudelka,1.4,2.4,1.8,1.2,4,12,0.8,0.2,0.0,0.2,0.2,0.6
1,17-07-2021,3,Newell's Old Boys,primera_division_argentina,Fernando Gamboa,1.2,1.6,0.8,1.0,6,10,0.6,0.2,0.2,0.6,0.2,0.2
17,21-10-2021,17,Newell's Old Boys,primera_division_argentina,Adrián Taffarel,1.0,0.8,1.4,1.0,4,7,0.4,0.2,0.2,0.2,0.4,0.6
1,04-06-2022,3,Newell's Old Boys,primera_division_argentina,Javier Sanguinetti,0.8,1.2,1.2,0.2,5,13,0.8,0.2,0.2,0.4,0.0,0.4
19,05-07-1992,21,Argentinos Juniors,primera_division_argentina,Osvaldo Sosa,0.6,1.0,0.6,0.6,8,10,0.6,0.4,0.2,0.4,0.2,0.2
17,02-07-2000,18,Argentinos Juniors,primera_division_argentina,Carlos Mac Allister,1.2,0.6,1.0,2.0,8,2,0.0,0.4,0.4,0.4,0.6,0.2
16,26-11-2000,11,Argentinos Juniors,primera_division_argentina,Sergio Batista,0.4,1.8,1.8,2.2,1,4,0.2,0.0,0.2,0.2,0.6,0.8
11,03-04-2002,15,Argentinos Juniors,primera_division_argentina,Jorge Solari,1.4,0.8,1.4,1.0,7,5,0.2,0.4,0.4,0.2,0.4,0.4
1,14-08-2004,0,Argentinos Juniors,primera_division_argentina,Osvaldo Sosa,0.8,0.4,2.4,1.0,4,3,0.2,0.2,0.0,0.2,0.8,0.6
1,03-09-2005,1,Argentinos Juniors,primera_division_argentina,Gregorio Pérez,2.0,1.0,2.0,0.4,5,11,0.6,0.2,0.4,0.4,0.0,0.4
12,28-03-2006,11,Argentinos Juniors,primera_division_argentina,Adrián Domenech,0.8,2.4,1.2,1.6,5,7,0.4,0.2,0.2,0.4,0.4,0.4
1,11-02-2007,0,Argentinos Juniors,primera_division_argentina,Ricardo Caruso Lombardi,1.0,1.4,1.0,0.8,5,9,0.6,0.2,0.0,0.4,0.4,0.4
8,12-09-2007,13,Argentinos Juniors,primera_division_argentina,Néstor Gorosito,1.4,2.4,1.2,0.8,7,10,0.6,0.4,0.2,0.2,0.2,0.4
1,07-02-2009,0,Argentinos Juniors,primera_division_argentina,Claudio Vivas,1.8,1.0,0.8,1.4,8,4,0.0,0.4,0.8,0.4,0.2,0.2
16,31-05-2009,14,Argentinos Juniors,primera_division_argentina,Fabián de Sarasqueta,1.6,0.0,1.8,0.0,5,1,0.0,0.2,1.0,0.4,0.0,0.4
17,15-06-2009,14,Argentinos Juniors,primera_division_argentina,Claudio Borghi,1.4,1.0,1.6,1.8,5,3,0.0,0.2,0.6,0.4,0.4,0.4
1,07-08-2010,0,Argentinos Juniors,primera_division_argentina,Pedro Troglio,2.6,0.4,1.6,1.2,13,2,0.0,0.8,0.4,0.2,0.6,0.0
8,22-09-2011,4,Argentinos Juniors,primera_division_argentina,Néstor Gorosito,0.8,0.6,2.2,1.0,2,5,0.2,0.0,0.4,0.4,0.4,0.6
4,03-03-2012,4,Argentinos Juniors,primera_division_argentina,Jorge Borelli,0.2,3.0,0.6,1.0,4,3,1.0,0.2,0.0,0.2,0.0,0.6
5,10-03-2012,5,Argentinos Juniors,primera_division_argentina,Leonardo Astrada,0.8,1.2,0.6,1.2,7,7,0.4,0.4,0.2,0.2,0.4,0.4
1,09-02-2013,0,Argentinos Juniors,primera_division_argentina,Gabriel Schürrer,0.8,0.3333333333333333,0.8,1.6666666666666667,8,0,0.0,0.4,0.0,0.4,1.0,0.2
4,03-03-2013,1,Argentinos Juniors,primera_division_argentina,Fabián de Sarasqueta,0.4,0.5,1.0,1.5,4,1,0.0,0.2,0.5,0.2,0.5,0.6
6,18-03-2013,2,Argentinos Juniors,primera_division_argentina,Ricardo Caruso Lombardi,0.4,0.4,1.6,0.4,1,6,0.2,0.0,0.6,0.2,0.2,0.8
1,04-08-2012,0,Argentinos Juniors,primera_division_argentina,Leonardo Astrada,1.0,1.0,0.2,1.6,11,7,0.4,0.6,0.2,0.4,0.4,0.0
14,09-11-2012,15,Argentinos Juniors,primera_division_argentina,Carlos Mayor,0.8,1.0,1.6,0.5,2,4,0.5,0.0,0.5,0.4,0.0,0.6
16,20-11-2012,19,Argentinos Juniors,primera_division_argentina,Gabriel Schürrer,0.6,0.75,0.8,2.0,5,1,0.0,0.2,0.25,0.4,0.75,0.4
1,08-02-2014,3,Argentinos Juniors,primera_division_argentina,Claudio Borghi,1.0,0.8,1.8,0.8,4,7,0.4,0.2,0.2,0.2,0.4,0.6
1,02-08-2013,0,Argentinos Juniors,primera_division_argentina,Ricardo Caruso Lombardi,0.4,1.4,1.8,0.6,0,10,0.6,0.0,0.2,0.0,0.2,1.0
1,15-02-2015,3,Argentinos Juniors,primera_division_argentina,Néstor Gorosito,0.6,1.2,0.8,0.6,5,9,0.4,0.2,0.6,0.4,0.0,0.4
1,06-02-2016,1,Argentinos Juniors,primera_division_argentina,Carlos Mayor,0.4,1.0,1.0,2.3333333333333335,4,1,0.0,0.2,0.3333333333333333,0.2,0.6666666666666666,0.6
4,29-03-2016,2,Argentinos Juniors,primera_division_argentina,Raúl Sanzotti,0.6,0.0,1.6,0.0,2,1,0.0,0.0,1.0,0.4,0.0,0.6
5,27-02-2016,2,Argentinos Juniors,primera_division_argentina,Carlos Mayor,0.6,1.0,1.4,4.5,3,0,0.0,0.0,0.0,0.6,1.0,0.4
7,13-03-2016,3,Argentinos Juniors,primera_division_argentina,Raúl Sanzotti,0.8,0.4,3.0,1.4,1,3,0.0,0.0,0.6,0.2,0.4,0.8
1,08-10-2017,3,Argentinos Juniors,primera_division_argentina,Alfredo Berti,0.8,1.2,1.2,1.0,7,7,0.4,0.4,0.2,0.2,0.4,0.4
6,23-09-2018,6,Argentinos Juniors,primera_division_argentina,Ezequiel Carboni,0.4,0.0,0.4,1.0,5,1,0.0,0.2,0.5,0.4,0.5,0.4
8,14-12-2018,7,Argentinos Juniors,primera_division_argentina,Raúl Sanzotti,0.4,0.0,0.6,0.0,5,1,0.0,0.2,1.0,0.4,0.0,0.4
9,21-10-2018,7,Argentinos Juniors,primera_division_argentina,Ezequiel Carboni,0.4,0.25,0.6,1.75,5,0,0.0,0.2,0.0,0.4,1.0,0.4
13,24-11-2018,7,Argentinos Juniors,primera_division_argentina,Raúl Sanzotti,0.2,0.6666666666666666,1.4,1.3333333333333333,1,3,0.3333333333333333,0.0,0.0,0.2,0.6666666666666666,0.8
16,28-01-2019,10,Argentinos Juniors,primera_division_argentina,Diego Dabove,0.6,0.6,1.6,1.0,3,5,0.2,0.2,0.4,0.0,0.4,0.8
1,19-07-2021,1,Argentinos Juniors,primera_division_argentina,Gabriel Milito,1.0,0.6,0.8,0.6,8,6,0.2,0.4,0.6,0.4,0.2,0.2
20,24-01-1988,16,Talleres de Córdoba,primera_division_argentina,Roberto Saporiti,1.2,1.2,2.4,1.6,3,4,0.2,0.0,0.2,0.6,0.6,0.4
1,24-02-1991,0,Talleres de Córdoba,primera_division_argentina,Eduardo Manera,1.2,1.4,2.0,1.8,4,6,0.4,0.2,0.0,0.2,0.6,0.6
1,23-02-1992,3,Talleres de Córdoba,primera_division_argentina,José Pastoriza,0.6,0.6,1.8,0.4,2,8,0.4,0.0,0.4,0.4,0.2,0.6
1,21-02-1993,0,Talleres de Córdoba,primera_division_argentina,Humberto Grondona,1.4,1.0,0.6,1.8,9,3,0.0,0.4,0.6,0.6,0.4,0.0
1,11-02-2000,0,Talleres de Córdoba,primera_division_argentina,Ricardo Gareca,1.8,1.2,2.8,1.4,4,6,0.4,0.2,0.0,0.2,0.6,0.6
2,05-08-2000,4,Talleres de Córdoba,primera_division_argentina,Juan José López,2.2,1.4,1.2,1.2,10,8,0.4,0.6,0.4,0.2,0.2,0.2
10,21-10-2001,4,Talleres de Córdoba,primera_division_argentina,Mario Zanabria,1.0,1.2,2.6,1.4,1,6,0.4,0.0,0.0,0.2,0.6,0.8
18,16-12-2001,10,Talleres de Córdoba,primera_division_argentina,Ricardo Gareca,0.6,4.0,2.2,1.0,0,3,1.0,0.0,0.0,0.0,0.0,1.0
19,01-02-2002,13,Talleres de Córdoba,primera_division_argentina,Mario Ballarino,1.2,1.2,2.0,1.0,3,9,0.6,0.2,0.0,0.0,0.4,0.8
13,14-04-2002,13,Talleres de Córdoba,primera_division_argentina,Enzo Trossero,0.2,0.8,2.0,2.0,0,4,0.2,0.0,0.2,0.0,0.6,1.0
8,15-09-2002,7,Talleres de Córdoba,primera_division_argentina,Sergio Coleoni,0.6,1.0,1.8,1.0,4,1,0.0,0.2,1.0,0.2,0.0,0.6
9,22-09-2002,10,Talleres de Córdoba,primera_division_argentina,Sergio Batista,0.4,2.0,2.0,2.0,2,7,0.4,0.0,0.2,0.4,0.4,0.6
4,09-03-2003,4,Talleres de Córdoba,primera_division_argentina,Ángel Bocanelli,0.8,0.5,1.6,0.0,3,4,0.5,0.0,0.5,0.6,0.0,0.4
6,23-03-2003,6,Talleres de Córdoba,primera_division_argentina,Luis Cubilla,0.4,1.4,1.0,1.4,5,7,0.4,0.2,0.2,0.4,0.4,0.4
13,24-05-2003,13,Talleres de Córdoba,primera_division_argentina,José Pastoriza,1.6,1.8,1.8,1.4,6,7,0.4,0.4,0.2,0.0,0.4,0.6
1,15-02-2004,3,Talleres de Córdoba,primera_division_argentina,Juan José López,1.6,2.6,1.2,0.8,8,13,0.8,0.4,0.2,0.4,0.0,0.2
1,27-08-2016,1,Talleres de Córdoba,primera_division_argentina,Frank Kudelka,1.4,0.4,0.8,1.0,10,2,0.0,0.6,0.4,0.2,0.6,0.2
1,12-08-2018,0,Talleres de Córdoba,primera_division_argentina,Juan Vojvoda,1.0,0.8,1.4,0.8,5,6,0.4,0.2,0.0,0.4,0.6,0.4
1,28-07-2019,3,Talleres de Córdoba,primera_division_argentina,Alexander Medina,1.2,1.0,1.6,0.6,6,10,0.6,0.4,0.2,0.0,0.2,0.6
1,05-06-2022,3,Talleres de Córdoba,primera_division_argentina,Pedro Caixinha,1.6,0.6,1.8,1.0,7,4,0.2,0.4,0.2,0.2,0.6,0.4
1,30-01-2010,0,Tigre,primera_division_argentina,Ricardo Caruso Lombardi,0.2,1.2,2.0,1.0,0,8,0.4,0.0,0.4,0.0,0.2,1.0
18,06-02-2011,24,Tigre,primera_division_argentina,Rodolfo Arruabarrena,1.2,1.0,1.4,0.0,6,3,1.0,0.4,0.0,0.0,0.0,0.6
19,14-12-2010,25,Tigre,primera_division_argentina,Ricardo Caruso Lombardi,1.4,1.0,1.2,1.0,9,1,0.0,0.6,1.0,0.0,0.0,0.4
1,14-02-2011,1,Tigre,primera_division_argentina,Rodolfo Arruabarrena,1.2,0.8,1.2,1.0,7,7,0.4,0.4,0.2,0.2,0.4,0.4
1,09-02-2013,3,Tigre,primera_division_argentina,Néstor Gorosito,2.0,1.6,1.0,1.0,11,10,0.6,0.6,0.2,0.4,0.2,0.0
1,07-08-2012,0,Tigre,primera_division_argentina,Rodolfo Arruabarrena,1.2,1.2,1.8,2.0,4,2,0.0,0.2,0.4,0.2,0.6,0.6
12,03-02-2013,7,Tigre,primera_division_argentina,Néstor Gorosito,0.4,1.0,1.2,1.8,3,3,0.0,0.0,0.6,0.6,0.4,0.4
1,07-02-2014,1,Tigre,primera_division_argentina,Fabián Alegre,0.8,0.2,0.8,0.2,5,6,0.2,0.2,0.6,0.4,0.2,0.4
1,03-08-2013,0,Tigre,primera_division_argentina,Diego Cagna,1.2,0.8,1.2,1.0,7,4,0.2,0.4,0.2,0.2,0.6,0.4
1,12-08-2014,0,Tigre,primera_division_argentina,Fabián Alegre,1.6,1.0,1.2,0.8,9,4,0.2,0.6,0.2,0.0,0.6,0.4
6,08-09-2014,4,Tigre,primera_division_argentina,Fabián Castro,1.0,0.0,0.8,2.0,4,0,0.0,0.2,0.0,0.2,1.0,0.6
7,13-09-2014,7,Tigre,primera_division_argentina,Gustavo Alfaro,1.0,2.4,1.0,1.2,4,12,0.8,0.2,0.0,0.2,0.2,0.6
1,06-02-2016,1,Tigre,primera_division_argentina,Mauro Camoranesi,1.0,0.6,1.0,1.6,5,2,0.0,0.2,0.4,0.4,0.6,0.4
8,22-03-2016,6,Tigre,primera_division_argentina,Pedro Troglio,1.2,2.0,1.2,1.4,4,8,0.4,0.2,0.4,0.2,0.2,0.6
17,25-03-2017,18,Tigre,primera_division_argentina,Facundo Sava,0.4,1.2,1.4,2.4,2,3,0.2,0.0,0.0,0.4,0.8,0.6
28,18-06-2017,28,Tigre,primera_division_argentina,Ricardo Caruso Lombardi,0.8,1.0,1.6,1.2,4,7,0.4,0.2,0.2,0.2,0.4,0.6
13,26-01-2018,8,Tigre,primera_division_argentina,Cristian Ledesma,1.0,0.8,1.4,0.6,4,6,0.2,0.2,0.6,0.2,0.2,0.6
7,28-09-2018,7,Tigre,primera_division_argentina,Juan Carlos Blengio,1.2,0.5,1.8,0.75,5,5,0.25,0.2,0.5,0.4,0.25,0.4
11,04-11-2018,11,Tigre,primera_division_argentina,Mariano Echeverría,0.4,1.4,1.0,2.2,5,6,0.4,0.2,0.0,0.4,0.6,0.4
19,17-02-2019,22,Tigre,primera_division_argentina,Néstor Gorosito,2.0,2.2,2.6,1.0,5,13,0.8,0.2,0.2,0.4,0.0,0.4
1,05-06-2022,3,Tigre,primera_division_argentina,Diego Martínez,2.2,1.4,1.4,1.8,11,5,0.2,0.6,0.4,0.4,0.4,0.0
10,27-07-2022,12,Barracas Central,primera_division_argentina,Sergio Ramos,1.4,1.2,1.6,1.0,7,8,0.4,0.4,0.4,0.2,0.2,0.4
7,14-03-2016,5,Sarmiento de Junín,primera_division_argentina,Ricardo Caruso Lombardi,0.8,0.6,2.4,0.6,1,6,0.2,0.0,0.6,0.2,0.2,0.8
1,27-08-2016,3,Sarmiento de Junín,primera_division_argentina,Gabriel Schürrer,0.4,0.4,0.6,0.6,7,5,0.2,0.4,0.4,0.2,0.4,0.4
9,05-11-2016,6,Sarmiento de Junín,primera_division_argentina,Juan Carlos Pires,0.2,1.0,1.0,2.0,2,0,0.0,0.0,0.0,0.4,1.0,0.6
10,20-11-2016,9,Sarmiento de Junín,primera_division_argentina,Jorge Burruchaga,0.4,1.8,1.4,1.2,1,10,0.6,0.0,0.2,0.2,0.2,0.8
15,13-03-2017,16,Sarmiento de Junín,primera_division_argentina,Fernando Quiroz,1.8,1.0,1.2,1.4,10,4,0.2,0.6,0.2,0.2,0.6,0.2
1,17-07-2021,0,Sarmiento de Junín,primera_division_argentina,Mario Sciacqua,1.6,0.4,2.8,1.2,6,6,0.4,0.4,0.0,0.0,0.6,0.6
21,20-11-2021,23,Sarmiento de Junín,primera_division_argentina,Martin Funes,1.4,0.2,2.0,1.4,4,1,0.0,0.2,0.2,0.2,0.8,0.6
1,05-06-2022,0,Sarmiento de Junín,primera_division_argentina,Israel Damonte,0.2,1.0,1.4,1.0,1,7,0.4,0.0,0.2,0.2,0.4,0.8
20,24-01-1988,27,Independiente,primera_division_argentina,Jorge Solari,0.6,0.6,1.2,0.4,5,5,0.2,0.2,0.4,0.4,0.4,0.4
1,10-09-1991,0,Independiente,primera_division_argentina,Ricardo Bochini,1.4,0.4,1.2,0.2,6,6,0.2,0.2,0.6,0.6,0.2,0.2
7,05-04-1992,9,Independiente,primera_division_argentina,Ricardo Pavoni,1.0,0.8,0.8,1.0,6,5,0.2,0.2,0.4,0.6,0.4,0.2
14,23-05-1992,18,Independiente,primera_division_argentina,Nito Veiga,0.8,0.4,0.4,0.8,8,3,0.0,0.4,0.6,0.4,0.4,0.2
1,26-02-1995,3,Independiente,primera_division_argentina,Miguel Brindisi,1.2,1.4,2.4,0.2,2,10,0.6,0.0,0.2,0.4,0.2,0.6
7,24-05-1995,10,Independiente,primera_division_argentina,Ricardo Pavoni,1.0,0.4,1.0,1.2,7,2,0.0,0.4,0.4,0.2,0.6,0.4
1,10-03-1996,0,Independiente,primera_division_argentina,Gregorio Pérez,0.6,1.0,1.2,1.8,5,6,0.4,0.2,0.0,0.4,0.6,0.4
7,13-10-1996,17,Independiente,primera_division_argentina,César Luis Menotti,2.4,1.2,0.8,1.6,13,6,0.2,0.8,0.6,0.2,0.2,0.0
1,13-02-2000,0,Independiente,primera_division_argentina,Enzo Trossero,1.2,3.0,0.8,1.4,7,10,0.6,0.4,0.2,0.2,0.2,0.4
17,07-12-2001,26,Independiente,primera_division_argentina,Néstor Clausen,1.2,1.2,1.4,2.4,5,6,0.4,0.2,0.0,0.4,0.6,0.4
12,07-04-2002,10,Independiente,primera_division_argentina,Alberto Tardivo,0.6,1.0,1.6,4.0,1,0,0.0,0.0,0.0,0.2,1.0,0.8
13,14-04-2002,11,Independiente,primera_division_argentina,Américo Gallego,0.6,0.2,2.0,1.0,1,4,0.0,0.0,0.8,0.2,0.2,0.8
14,01-06-2003,14,Independiente,primera_division_argentina,Óscar Ruggeri,1.0,0.4,0.8,1.2,8,4,0.2,0.4,0.2,0.4,0.6,0.2
9,12-10-2003,13,Independiente,primera_division_argentina,Osvaldo Sosa,1.2,0.2,1.0,1.2,6,1,0.0,0.2,0.2,0.6,0.8,0.2
1,15-02-2004,3,Independiente,primera_division_argentina,José Pastoriza,0.8,1.8,0.8,1.6,8,7,0.4,0.4,0.2,0.4,0.4,0.2
1,14-08-2004,0,Independiente,primera_division_argentina,César Luis Menotti,1.0,1.6,1.8,1.4,4,7,0.4,0.2,0.2,0.2,0.4,0.6
10,24-04-2005,12,Independiente,primera_division_argentina,Miguel Santoro,1.2,1.8,1.8,1.2,4,10,0.6,0.2,0.2,0.2,0.2,0.6
1,07-08-2005,3,Independiente,primera_division_argentina,Julio Falcioni,1.6,1.8,1.2,1.4,7,8,0.4,0.2,0.4,0.8,0.2,0.0
1,06-08-2006,3,Independiente,primera_division_argentina,Jorge Burruchaga,0.4,2.2,1.4,1.2,4,10,0.6,0.2,0.2,0.2,0.2,0.6
11,22-04-2007,9,Independiente,primera_division_argentina,Miguel Santoro,1.0,0.8,2.0,0.6,4,7,0.2,0.2,0.8,0.2,0.0,0.6
1,05-08-2007,3,Independiente,primera_division_argentina,Pedro Troglio,2.0,2.4,0.8,1.2,11,12,0.8,0.6,0.0,0.4,0.2,0.0
8,30-03-2008,11,Independiente,primera_division_argentina,Miguel Santoro,1.2,1.8,1.2,1.0,7,10,0.6,0.4,0.2,0.2,0.2,0.4
14,12-05-2008,26,Independiente,primera_division_argentina,Claudio Borghi,2.4,0.4,1.0,0.2,12,7,0.2,0.8,0.8,0.0,0.0,0.2
10,18-10-2008,13,Independiente,primera_division_argentina,Miguel Santoro,0.8,0.8,1.4,1.0,4,5,0.2,0.2,0.4,0.2,0.4,0.6
8,06-04-2009,10,Independiente,primera_division_argentina,Américo Gallego,1.8,1.6,1.4,1.8,9,7,0.4,0.6,0.2,0.0,0.4,0.4
1,08-08-2010,0,Independiente,primera_division_argentina,Daniel Garnero,1.8,1.0,1.6,1.6,7,2,0.0,0.4,0.4,0.2,0.6,0.4
8,25-09-2010,6,Independiente,primera_division_argentina,Ricardo Pavoni,0.8,1.0,2.0,2.0,2,3,0.5,0.0,0.0,0.4,0.5,0.6
10,10-10-2010,9,Independiente,primera_division_argentina,Antonio Mohamed,0.6,0.8,1.8,1.0,5,6,0.2,0.2,0.6,0.4,0.2,0.4
1,08-09-2011,3,Independiente,primera_division_argentina,Cristian Díaz,2.2,2.0,0.8,1.0,10,3,1.0,0.6,0.0,0.2,0.0,0.2
2,16-08-2011,3,Independiente,primera_division_argentina,Antonio Mohamed,2.0,0.25,0.8,0.5,10,4,0.25,0.6,0.25,0.2,0.5,0.2
6,11-09-2011,7,Independiente,primera_division_argentina,Cristian Díaz,0.6,0.0,0.6,2.0,7,0,0.0,0.4,0.0,0.2,1.0,0.4
7,16-09-2011,7,Independiente,primera_division_argentina,Ramón Díaz,0.2,1.2,0.8,1.0,4,7,0.4,0.2,0.2,0.2,0.4,0.6
5,11-03-2012,3,Independiente,primera_division_argentina,Cristian Díaz,0.6,2.0,1.6,1.6,3,10,0.6,0.2,0.2,0.0,0.2,0.8
1,10-02-2013,0,Independiente,primera_division_argentina,Américo Gallego,0.8,0.8,1.2,1.0,3,6,0.4,0.0,0.0,0.6,0.6,0.4
10,21-04-2013,9,Independiente,primera_division_argentina,Miguel Brindisi,0.4,1.6,1.0,0.8,3,10,0.6,0.0,0.2,0.6,0.2,0.4
1,05-08-2012,1,Independiente,primera_division_argentina,Cristian Díaz,0.4,0.0,0.8,1.0,3,2,0.0,0.0,0.5,0.6,0.5,0.4
5,02-09-2012,2,Independiente,primera_division_argentina,Américo Gallego,0.2,1.2,1.0,1.4,3,5,0.2,0.0,0.4,0.6,0.4,0.4
1,10-08-2014,3,Independiente,primera_division_argentina,Jorge Almirón,1.2,1.4,2.0,1.4,2,9,0.6,0.0,0.0,0.4,0.4,0.6
14,31-05-2015,19,Independiente,primera_division_argentina,Fernando Berón,0.4,1.0,0.8,0.0,3,3,1.0,0.0,0.0,0.6,0.0,0.4
15,07-06-2015,20,Independiente,primera_division_argentina,Mauricio Pellegrino,0.6,1.6,0.6,0.4,6,13,0.8,0.2,0.2,0.6,0.0,0.2
15,15-05-2016,24,Independiente,primera_division_argentina,Fernando Berón,1.0,2.5,0.8,0.0,6,6,1.0,0.2,0.0,0.6,0.0,0.2
1,28-08-2016,3,Independiente,primera_division_argentina,Gabriel Milito,1.6,1.2,0.8,0.4,8,11,0.6,0.4,0.4,0.4,0.0,0.2
15,20-04-2017,25,Independiente,primera_division_argentina,Ariel Holan,0.8,2.0,1.2,0.4,6,11,0.6,0.4,0.4,0.0,0.0,0.6
1,28-07-2019,3,Independiente,primera_division_argentina,Sebastián Beccacece,1.2,1.0,1.2,0.0,9,3,1.0,0.6,0.0,0.0,0.0,0.4
2,13-12-2019,3,Independiente,primera_division_argentina,Fernando Berón,1.4,2.0,1.0,3.0,12,0,0.0,0.8,0.0,0.0,1.0,0.2
3,20-08-2019,3,Independiente,primera_division_argentina,Sebastián Beccacece,1.4,1.0,1.6,1.2,9,7,0.4,0.6,0.2,0.0,0.4,0.4
11,30-10-2019,14,Independiente,primera_division_argentina,Fernando Berón,1.2,2.0,1.4,1.3333333333333333,7,7,0.6666666666666666,0.4,0.3333333333333333,0.2,0.0,0.4
14,19-01-2020,20,Independiente,primera_division_argentina,Lucas Pusineri,1.2,1.0,1.4,2.0,7,0,0.0,0.4,0.0,0.2,1.0,0.4
15,02-12-2019,21,Independiente,primera_division_argentina,Fernando Berón,1.4,0.0,1.4,0.5,7,1,0.0,0.4,0.5,0.2,0.5,0.4
17,27-01-2020,22,Independiente,primera_division_argentina,Lucas Pusineri,1.0,1.2,1.0,0.6,7,5,0.2,0.4,0.4,0.2,0.4,0.4
1,19-07-2021,1,Independiente,primera_division_argentina,Julio Falcioni,0.8,1.0,0.8,0.2,4,11,0.6,0.2,0.4,0.2,0.0,0.6
1,04-06-2022,1,Independiente,primera_division_argentina,Eduardo Domínguez,1.0,1.2,1.4,1.4,7,7,0.4,0.4,0.2,0.2,0.4,0.4
8,16-07-2022,8,Independiente,primera_division_argentina,Claudio Graf,1.0,0.3333333333333333,2.0,1.0,3,1,0.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.8
11,02-08-2022,11,Independiente,primera_division_argentina,Juan José Serrizuela,0.4,3.0,1.4,0.0,1,3,1.0,0.0,0.0,0.2,0.0,0.8
12,07-08-2022,11,Independiente,primera_division_argentina,Julio Falcioni,0.8,0.8,0.8,1.0,4,4,0.0,0.2,0.8,0.2,0.2,0.6
1,13-07-1986,0,Boca Juniors,primera_division_argentina,Mario Zanabria,2.4,1.0,1.8,1.0,9,6,0.2,0.6,0.6,0.0,0.2,0.4
1,30-08-1987,0,Boca Juniors,primera_division_argentina,Juan Carlos Lorenzo,2.0,0.8,1.6,2.0,8,4,0.2,0.4,0.2,0.4,0.6,0.2
20,28-01-1989,45,Boca Juniors,primera_division_argentina,José Pastoriza,3.4,2.2,2.4,1.8,15,9,0.6,1.0,0.0,0.0,0.4,0.0
1,24-02-1991,3,Boca Juniors,primera_division_argentina,Óscar Tabárez,0.4,1.8,1.0,0.2,2,11,0.6,0.0,0.4,0.4,0.0,0.6
1,12-09-1993,1,Boca Juniors,primera_division_argentina,Jorge C. Habbeger,1.2,0.6,0.8,0.6,9,7,0.4,0.4,0.2,0.6,0.4,0.0
16,27-02-1993,25,Boca Juniors,primera_division_argentina,Óscar Tabárez,1.4,3.0,0.6,0.75,8,8,0.5,0.4,0.5,0.4,0.0,0.2
1,25-03-1994,3,Boca Juniors,primera_division_argentina,César Luis Menotti,2.4,1.4,0.8,1.0,8,8,0.4,0.4,0.4,0.4,0.2,0.2
15,01-08-1994,21,Boca Juniors,primera_division_argentina,Enrique Hrabina,1.0,1.2,1.4,0.6,3,8,0.4,0.0,0.4,0.6,0.2,0.4
